Transaction ID,Date,Fiscal Year,Fiscal Period,Region,Country,Legal Entity,Department,Cost Center,Profit Center,GL Account,Cost Category,Currency,FX Rate to USD,Revenue Local,Budget Local,Actual Local,Revenue USD,Budget USD,Actual USD,Variance USD,Variance %,Profit USD,Margin %,Payment Status,Payment Due Date,Anomaly Flag,Anomaly,Business Unit,Account / Cost Category,Revenue,Budget,Actual,Variance,Profit
TXN-00513,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,INR,0.0118,426904497.59115505,29798150.342181627,31571768.941175632,5037473.0715756295,351618.1740377432,372546.87350587244,20928.699468129256,5.952109706901197,4664926.198069757,0.9260448903224913,On Time,2025-09-13,0,,India,Software Licenses,5037473.0715756295,351618.1740377432,372546.87350587244,20928.699468129256,4664926.198069757
TXN-00514,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,INR,0.0118,354685951.7269687,35953989.26370156,34972296.800279744,4185294.2303782306,424257.07331167837,412673.10224330093,-11583.971068377432,-2.730413185089627,3772621.1281349296,0.9013992614311355,On Time,2025-09-24,0,,India,Marketing,4185294.2303782306,424257.07331167837,412673.10224330093,-11583.971068377432,3772621.1281349296
TXN-00515,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,Procurement,CC-PROC,PC-OPS,560100,Office & Facilities,INR,0.0118,428708249.61969006,22980258.834264454,23291064.21834976,5058757.345512343,271167.05424432055,274834.55777652713,3667.5035322065814,1.3524886134958614,4783922.787735815,0.9456715278070542,On Time,2025-09-20,0,,India,Office & Facilities,5058757.345512343,271167.05424432055,274834.55777652713,3667.5035322065814,4783922.787735815
TXN-00516,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,520100,Cloud Infrastructure,INR,0.0118,471881215.7434273,50531144.07308871,53627568.6018113,5568198.3457724415,596267.5000624468,632805.3095013733,36537.80943892652,6.1277546462116295,4935393.036271068,0.8863536694985337,On Time,2025-09-21,0,,India,Cloud Infrastructure,5568198.3457724415,596267.5000624468,632805.3095013733,36537.80943892652,4935393.036271068
TXN-00517,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,570100,Training,INR,0.0118,448512680.4613523,8031017.3518536175,7650324.675744907,5292449.629443957,94766.00475187268,90273.8311737899,-4492.173578082773,-4.740279586381954,5202175.798270167,0.9829429021541252,On Time,2025-09-19,0,,India,Training,5292449.629443957,94766.00475187268,90273.8311737899,-4492.173578082773,5202175.798270167
TXN-00518,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,Finance,CC-FIN,PC-CORP,520200,Software Licenses,INR,0.0118,441430900.5370599,41358938.87762288,43998954.27401628,5208884.626337307,488035.47875595,519187.66043339216,31152.18167744216,6.383179714075728,4689696.9659039145,0.9003265194609493,On Time,2025-09-11,0,,India,Software Licenses,5208884.626337307,488035.47875595,519187.66043339216,31152.18167744216,4689696.9659039145
TXN-00519,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,510100,Payroll,INR,0.0118,376441516.71683943,148702777.09151018,154810674.4312955,4442009.897258705,1754692.76967982,1826765.958289287,72073.18860946712,4.107453444549063,2615243.9389694184,0.5887523889992595,On Time,2025-09-14,0,,India,Payroll,4442009.897258705,1754692.76967982,1826765.958289287,72073.18860946712,2615243.9389694184
TXN-00520,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,Finance,CC-FIN,PC-CORP,520200,Software Licenses,INR,0.0118,339778659.33111626,29085816.35137808,29652203.379391186,4009388.1801071716,343212.6329462613,349895.999876816,6683.366930554679,1.9472963081755592,3659492.180230356,0.9127308247146418,On Time,2025-09-12,0,,India,Software Licenses,4009388.1801071716,343212.6329462613,349895.999876816,6683.366930554679,3659492.180230356
TXN-00521,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,INR,0.0118,362177236.7820876,39007187.674322344,41022176.290486,4273691.394028634,460284.8145570036,484061.6802277348,23776.865670731175,5.1656854449163125,3789629.713800899,0.8867345262917008,On Time,2025-09-24,0,,India,Software Licenses,4273691.394028634,460284.8145570036,484061.6802277348,23776.865670731175,3789629.713800899
TXN-00522,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,510100,Payroll,INR,0.0118,381767343.82127917,118900111.9351715,117276978.2000372,4504854.657091094,1403021.3208350237,1383868.3427604388,-19152.978074584855,-1.3651238074689946,3120986.314330655,0.6928051073563292,On Time,2025-09-19,0,,India,Payroll,4504854.657091094,1403021.3208350237,1383868.3427604388,-19152.978074584855,3120986.314330655
TXN-00523,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,INR,0.0118,438808708.47993404,37014781.17026632,38666312.63597654,5177942.760063222,436774.41780914256,456262.48910452315,19488.071295380592,4.461816100203996,4721680.270958698,0.9118834428561832,On Time,2025-09-15,0,,India,Software Licenses,5177942.760063222,436774.41780914256,456262.48910452315,19488.071295380592,4721680.270958698
TXN-00524,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,Sales,CC-SALES,PC-GROWTH,550100,Marketing,INR,0.0118,470010493.0710247,24875117.16775842,26860819.076254938,5546123.818238092,293526.38257954933,316957.66509980825,23431.282520258916,7.982683639658436,5229166.153138284,0.9428505970138077,On Time,2025-09-18,0,,India,Marketing,5546123.818238092,293526.38257954933,316957.66509980825,23431.282520258916,5229166.153138284
TXN-00525,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,530100,Professional Services,INR,0.0118,440859445.6095752,40415347.48079329,43659992.2416734,5202141.458192987,476901.1002733608,515187.90845174616,38286.80817838537,8.028249076472939,4686953.549741241,0.9009661862154165,On Time,2025-09-11,0,,India,Professional Services,5202141.458192987,476901.1002733608,515187.90845174616,38286.80817838537,4686953.549741241
TXN-00526,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,Finance,CC-FIN,PC-CORP,510100,Payroll,INR,0.0118,366956084.7435834,90524041.69948782,92079773.96999861,4330081.799974284,1068183.6920539562,1086541.3328459836,18357.64079202735,1.7185846337654127,3243540.4671283006,0.749071407183939,On Time,2025-09-11,0,,India,Payroll,4330081.799974284,1068183.6920539562,1086541.3328459836,18357.64079202735,3243540.4671283006
TXN-00527,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,Operations,CC-OPS,PC-OPS,540100,Travel,INR,0.0118,395326745.97518706,17440445.203166395,18048367.370798666,4664855.602507208,205797.25339736347,212970.73497542425,7173.481578060775,3.4857032635950027,4451884.867531783,0.9543456961752557,On Time,2025-09-11,0,,India,Travel,4664855.602507208,205797.25339736347,212970.73497542425,7173.481578060775,4451884.867531783
TXN-00528,2025-09-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,520100,Cloud Infrastructure,INR,0.0118,452560853.7185673,66239084.982677616,63799311.17291366,5340218.073879094,781621.2027955959,752831.8718403812,-28789.330955214682,-3.68328428812383,4587386.202038713,0.8590260057875259,On Time,2025-09-22,0,,India,Cloud Infrastructure,5340218.073879094,781621.2027955959,752831.8718403812,-28789.330955214682,4587386.202038713
TXN-00529,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,530100,Professional Services,SGD,0.745,9271425.757514624,842653.0218740593,827339.9569883072,6907212.189348395,627776.5012961742,616368.2679562889,-11408.233339885366,-1.8172444040722633,6290843.921392106,0.9107645384187285,On Time,2025-09-25,0,,APAC,Professional Services,6907212.189348395,627776.5012961742,616368.2679562889,-11408.233339885366,6290843.921392106
TXN-00530,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,530100,Professional Services,SGD,0.745,8992533.14726299,1016785.9801024547,1067697.5143778217,6699437.194710928,757505.5551763288,795434.6482114771,37929.09303514834,5.0071042748088335,5904002.546499451,0.8812684371696988,15 Days Late,2025-09-22,0,,APAC,Professional Services,6699437.194710928,757505.5551763288,795434.6482114771,37929.09303514834,5904002.546499451
TXN-00531,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,SGD,0.745,7505277.491661979,742125.8473480371,790808.4009317722,5591431.731288174,552883.7562742876,589152.2586941703,36268.50241988269,6.559878456962616,5002279.472594004,0.8946330229881142,On Time,2025-09-19,0,,APAC,Software Licenses,5591431.731288174,552883.7562742876,589152.2586941703,36268.50241988269,5002279.472594004
TXN-00532,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,530100,Professional Services,SGD,0.745,8263093.326999912,656613.4672931805,696950.6979238067,6156004.5286149345,489177.0331334195,519228.269953236,30051.236819816462,6.143223165511984,5636776.258661699,0.915654988955952,On Time,2025-09-17,0,,APAC,Professional Services,6156004.5286149345,489177.0331334195,519228.269953236,30051.236819816462,5636776.258661699
TXN-00533,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,SGD,0.745,7001055.659590064,641647.9804706265,666559.1602380296,5215786.466394598,478027.74545061676,496586.574377332,18558.828926715243,3.882374841908101,4719199.892017266,0.9047916210571795,On Time,2025-09-14,0,,APAC,Office & Facilities,5215786.466394598,478027.74545061676,496586.574377332,18558.828926715243,4719199.892017266
TXN-00534,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,540100,Travel,SGD,0.745,7573815.083083325,437890.2789750257,452156.3943661397,5642492.236897077,326228.2578363941,336856.5138027741,10628.255966379947,3.2579200946197906,5305635.723094303,0.9403000483367934,15 Days Late,2025-09-22,0,,APAC,Travel,5642492.236897077,326228.2578363941,336856.5138027741,10628.255966379947,5305635.723094303
TXN-00535,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,SGD,0.745,6922695.579328728,837079.8664054507,904925.4385409936,5157408.206599902,623624.5004720608,674169.4517130402,50544.951240979484,8.105029741890965,4483238.754886862,0.8692813473926089,On Time,2025-09-25,0,,APAC,Cloud Infrastructure,5157408.206599902,623624.5004720608,674169.4517130402,50544.951240979484,4483238.754886862
TXN-00536,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,540100,Travel,SGD,0.745,9598044.412749194,514493.55683149036,505788.9744006914,7150543.087498149,383297.6998394603,376812.7859285151,-6484.913910945237,-1.691873943846093,6773730.301569634,0.9473029137342972,On Time,2025-09-16,0,,APAC,Travel,7150543.087498149,383297.6998394603,376812.7859285151,-6484.913910945237,6773730.301569634
TXN-00537,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,SGD,0.745,8995797.408324176,774131.293668808,751760.4739218445,6701869.069201511,576727.8137832619,560061.5530717742,-16666.260711487732,-2.8897965926351215,6141807.516129737,0.9164320360053673,30 Days Late,2025-09-22,0,,APAC,Software Licenses,6701869.069201511,576727.8137832619,560061.5530717742,-16666.260711487732,6141807.516129737
TXN-00538,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,SGD,0.745,9499065.442421315,899207.9294390377,948079.4219946822,7076803.7546038795,669909.907432083,706319.1693860382,36409.26195395517,5.434949020760142,6370484.585217841,0.9001923475797197,30 Days Late,2025-09-23,0,,APAC,Software Licenses,7076803.7546038795,669909.907432083,706319.1693860382,36409.26195395517,6370484.585217841
TXN-00539,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Engineering,CC-ENG,PC-TECH,510100,Payroll,SGD,0.745,6818616.791025089,2753982.873415173,2906072.328884702,5079869.509313691,2051717.2406943038,2165023.885019103,113306.6443247993,5.522527279950925,2914845.6242945883,0.5738032480854798,On Time,2025-09-16,0,,APAC,Payroll,5079869.509313691,2051717.2406943038,2165023.885019103,113306.6443247993,2914845.6242945883
TXN-00540,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,SGD,0.745,7560018.155951976,761418.1327591916,730502.3387180568,5632213.526184222,567256.5089055977,544224.2423449523,-23032.266560645425,-4.060291278998516,5087989.28383927,0.9033729385764855,On Time,2025-09-20,0,,APAC,Marketing,5632213.526184222,567256.5089055977,544224.2423449523,-23032.266560645425,5087989.28383927
TXN-00541,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Finance,CC-FIN,PC-CORP,530100,Professional Services,SGD,0.745,8723411.952149136,621730.987006473,680659.3714771189,6498941.904351107,463189.58531982236,507091.2317504536,43901.64643063123,9.47811605054075,5991850.672600653,0.9219732628459179,On Time,2025-09-15,0,,APAC,Professional Services,6498941.904351107,463189.58531982236,507091.2317504536,43901.64643063123,5991850.672600653
TXN-00542,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Procurement,CC-PROC,PC-OPS,530100,Professional Services,SGD,0.745,6932120.698199187,814888.8815577502,873047.2945742541,5164429.920158395,607092.2167605239,650420.2344578193,43328.01769729541,7.136974663996846,4514009.685700575,0.8740576899070651,On Time,2025-09-22,0,,APAC,Professional Services,5164429.920158395,607092.2167605239,650420.2344578193,43328.01769729541,4514009.685700575
TXN-00543,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,550100,Marketing,SGD,0.745,9026899.295946432,600224.2888289695,584677.038732711,6725039.975480092,447167.0951775823,435584.39385586965,-11582.701321712637,-2.5902400795194533,6289455.581624222,0.9352294714315399,On Time,2025-09-17,0,,APAC,Marketing,6725039.975480092,447167.0951775823,435584.39385586965,-11582.701321712637,6289455.581624222
TXN-00544,2025-09-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Marketing,CC-MKT,PC-GROWTH,540100,Travel,SGD,0.745,7721074.111729335,523709.6684600078,522327.01675584645,5752200.213238355,390163.7030027058,389133.6274831056,-1030.0755196002428,-0.26401110909927444,5363066.5857552495,0.9323504723309983,15 Days Late,2025-09-11,0,,APAC,Travel,5752200.213238355,390163.7030027058,389133.6274831056,-1030.0755196002428,5363066.5857552495
TXN-00545,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Operations,CC-OPS,PC-OPS,540100,Travel,EUR,1.085,7257222.676615512,462421.97939802945,471697.3438701355,7874086.60412783,501727.8476468619,511791.618099097,10063.770452235069,2.0058225788014044,7362294.986028733,0.9350030493910493,On Time,2025-09-18,0,,EMEA,Travel,7874086.60412783,501727.8476468619,511791.618099097,10063.770452235069,7362294.986028733
TXN-00546,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Operations,CC-OPS,PC-OPS,530100,Professional Services,EUR,1.085,8253124.206889433,900268.6419504026,939633.1423790738,8954639.764475035,976791.4765161868,1019501.959481295,42710.48296510812,4.372528220397545,7935137.804993739,0.8861481883921365,On Time,2025-09-11,0,,EMEA,Professional Services,8954639.764475035,976791.4765161868,1019501.959481295,42710.48296510812,7935137.804993739
TXN-00547,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,EUR,1.085,7104504.91581907,541036.1275172868,522995.78050512634,7708387.833663691,587024.1983562561,567450.4218480621,-19573.776508194045,-3.334407093098233,7140937.411815628,0.926385330617393,On Time,2025-09-25,0,,EMEA,Office & Facilities,7708387.833663691,587024.1983562561,567450.4218480621,-19573.776508194045,7140937.411815628
TXN-00548,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Sales,CC-SALES,PC-GROWTH,510100,Payroll,EUR,1.085,7058223.223073295,2233700.1412560074,2287541.3046905673,7658172.197034525,2423564.653262768,2481982.3155892654,58417.66232649749,2.4104024725666653,5176189.881445259,0.6759040862844056,7 Days Late,2025-09-15,0,,EMEA,Payroll,7658172.197034525,2423564.653262768,2481982.3155892654,58417.66232649749,5176189.881445259
TXN-00549,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Sales,CC-SALES,PC-GROWTH,550100,Marketing,EUR,1.085,7408129.417216594,477955.3285714111,734084.6471588723,8037820.417680005,518581.531499981,796481.8421673764,277900.3106673954,53.58854756427159,7241338.575512628,0.9009082312394746,15 Days Late,2025-09-21,1,High variance,EMEA,Marketing,8037820.417680005,518581.531499981,796481.8421673764,277900.3106673954,7241338.575512628
TXN-00550,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,HR,CC-HR,PC-CORP,510100,Payroll,EUR,1.085,7484198.2016485855,2160685.5387929776,2127875.513618789,8120355.048788715,2344343.8095903806,2308744.9322763863,-35598.87731399434,-1.5185007066098555,5811610.116512328,0.715684238139221,On Time,2025-09-19,0,,EMEA,Payroll,8120355.048788715,2344343.8095903806,2308744.9322763863,-35598.87731399434,5811610.116512328
TXN-00551,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Engineering,CC-ENG,PC-TECH,510100,Payroll,EUR,1.085,6493292.118395267,3146817.0600868408,5237257.361593416,7045221.948458864,3414296.510194222,5682424.237328856,2268127.7271346343,66.43030915336676,1362797.711130008,0.19343573858991325,On Time,2025-09-12,1,High variance,EMEA,Payroll,7045221.948458864,3414296.510194222,5682424.237328856,2268127.7271346343,1362797.711130008
TXN-00552,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Operations,CC-OPS,PC-OPS,540100,Travel,EUR,1.085,6547943.9884827025,489978.42338626157,495520.1330830428,7104519.227503732,531626.5893740938,537639.3443951014,6012.755021007615,1.1310109654384826,6566879.883108631,0.9243243170750053,30 Days Late,2025-09-24,0,,EMEA,Travel,7104519.227503732,531626.5893740938,537639.3443951014,6012.755021007615,6566879.883108631
TXN-00553,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,IT,CC-IT,PC-TECH,530100,Professional Services,EUR,1.085,7894610.6889017355,640107.1701125465,685179.7520685747,8565652.597458383,694516.279572113,743420.0309944035,48903.751422290574,7.041411822976975,7822232.56646398,0.9132091778722158,On Time,2025-09-24,0,,EMEA,Professional Services,8565652.597458383,694516.279572113,743420.0309944035,48903.751422290574,7822232.56646398
TXN-00554,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Procurement,CC-PROC,PC-OPS,540100,Travel,EUR,1.085,6980295.494109601,382823.72126945923,391430.7693153214,7573620.611108917,415363.73757736327,424702.38470712374,9338.647129760473,2.2483058305062342,7148918.226401793,0.9439234671876521,On Time,2025-09-20,0,,EMEA,Travel,7573620.611108917,415363.73757736327,424702.38470712374,9338.647129760473,7148918.226401793
TXN-00555,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,IT,CC-IT,PC-TECH,530100,Professional Services,EUR,1.085,8734040.304406423,793490.4497485438,814971.022629315,9476433.73028097,860937.13797717,884243.5595528068,23306.421575636836,2.707099107188807,8592190.170728162,0.9066902608386003,7 Days Late,2025-09-21,0,,EMEA,Professional Services,9476433.73028097,860937.13797717,884243.5595528068,23306.421575636836,8592190.170728162
TXN-00556,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Marketing,CC-MKT,PC-GROWTH,520200,Software Licenses,EUR,1.085,7528694.305707905,718635.5428988371,725403.4737702411,8168633.321693077,779719.5640452383,787062.7690407116,7343.204995473265,0.94177513738096,7381570.5526523655,0.9036481700126576,On Time,2025-09-23,0,,EMEA,Software Licenses,8168633.321693077,779719.5640452383,787062.7690407116,7343.204995473265,7381570.5526523655
TXN-00557,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,HR,CC-HR,PC-CORP,570100,Training,EUR,1.085,7052422.302065314,210027.7875421333,205450.67628392734,7651878.197740865,227880.14948321463,222913.98376806115,-4966.165715153475,-2.1792884226272973,7428964.213972804,0.9708680695108459,7 Days Late,2025-09-18,0,,EMEA,Training,7651878.197740865,227880.14948321463,222913.98376806115,-4966.165715153475,7428964.213972804
TXN-00558,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,HR,CC-HR,PC-CORP,510100,Payroll,EUR,1.085,8778527.437486643,2065527.5956848336,2054822.4414013375,9524702.269673007,2241097.4413180444,2229482.348920451,-11615.092397593427,-0.5182769915957919,7295219.920752555,0.7659262950381973,On Time,2025-09-24,0,,EMEA,Payroll,9524702.269673007,2241097.4413180444,2229482.348920451,-11615.092397593427,7295219.920752555
TXN-00559,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Procurement,CC-PROC,PC-OPS,560100,Office & Facilities,EUR,1.085,7181602.057061477,545013.9837060424,792227.9805354454,7792038.231911702,591340.172321056,859567.3588809582,268227.18655990215,45.359202556303536,6932470.873030744,0.8896864551612869,On Time,2025-09-18,1,High variance,EMEA,Office & Facilities,7792038.231911702,591340.172321056,859567.3588809582,268227.18655990215,6932470.873030744
TXN-00560,2025-09-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Operations,CC-OPS,PC-OPS,540100,Travel,EUR,1.085,6976257.54693413,309009.09938359447,334999.3482187808,7569239.43842353,335274.87283119996,363474.2928173772,28199.419986177236,8.410836084449052,7205765.145606153,0.9519800772885737,On Time,2025-09-18,0,,EMEA,Travel,7569239.43842353,335274.87283119996,363474.2928173772,28199.419986177236,7205765.145606153
TXN-00561,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,USD,1.0,9782947.040305484,992111.1907910149,1071982.0594696803,9782947.040305484,992111.1907910149,1071982.0594696803,79870.86867866537,8.050596487575545,8710964.980835803,0.890423401552401,On Time,2025-09-24,0,,North America,Cloud Infrastructure,9782947.040305484,992111.1907910149,1071982.0594696803,79870.86867866537,8710964.980835803
TXN-00562,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Procurement,CC-PROC,PC-OPS,560100,Office & Facilities,USD,1.0,12420586.035842858,726980.9034766916,788722.390504503,12420586.035842858,726980.9034766916,788722.390504503,61741.48702781147,8.492862292880163,11631863.645338355,0.9364987780585845,15 Days Late,2025-09-25,0,,North America,Office & Facilities,12420586.035842858,726980.9034766916,788722.390504503,61741.48702781147,11631863.645338355
TXN-00563,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,USD,1.0,9701283.0733112,1074112.0079296313,1152414.198710863,9701283.0733112,1074112.0079296313,1152414.198710863,78302.19078123174,7.289946504942302,8548868.874600338,0.8812101255058497,On Time,2025-09-16,0,,North America,Cloud Infrastructure,9701283.0733112,1074112.0079296313,1152414.198710863,78302.19078123174,8548868.874600338
TXN-00564,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,USD,1.0,12286649.001763253,761748.3115159442,774563.1710366519,12286649.001763253,761748.3115159442,774563.1710366519,12814.859520707745,1.6822957566135042,11512085.830726601,0.9369589567565987,On Time,2025-09-18,0,,North America,Software Licenses,12286649.001763253,761748.3115159442,774563.1710366519,12814.859520707745,11512085.830726601
TXN-00565,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Sales,CC-SALES,PC-GROWTH,550100,Marketing,USD,1.0,9190100.417299734,611050.6115192262,647030.3756476685,9190100.417299734,611050.6115192262,647030.3756476685,35979.76412844227,5.88818069242865,8543070.041652067,0.929594852475205,On Time,2025-09-13,0,,North America,Marketing,9190100.417299734,611050.6115192262,647030.3756476685,35979.76412844227,8543070.041652067
TXN-00566,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Marketing,CC-MKT,PC-GROWTH,540100,Travel,USD,1.0,10074753.731110828,576962.1455109812,571922.3690918095,10074753.731110828,576962.1455109812,571922.3690918095,-5039.776419171714,-0.8735020934013413,9502831.36201902,0.9432321241435696,On Time,2025-09-12,0,,North America,Travel,10074753.731110828,576962.1455109812,571922.3690918095,-5039.776419171714,9502831.36201902
TXN-00567,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,USD,1.0,10268686.060854169,1797803.7379363817,1665612.3154209119,10268686.060854169,1797803.7379363817,1665612.3154209119,-132191.42251546984,-7.352939574327866,8603073.745433256,0.8377969386199773,On Time,2025-09-18,0,,North America,Cloud Infrastructure,10268686.060854169,1797803.7379363817,1665612.3154209119,-132191.42251546984,8603073.745433256
TXN-00568,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Finance,CC-FIN,PC-CORP,530100,Professional Services,USD,1.0,9951508.291801436,712565.5175890869,769351.5777720846,9951508.291801436,712565.5175890869,769351.5777720846,56786.060182997724,7.969240551399285,9182156.714029351,0.9226899525968424,On Time,2025-09-14,0,,North America,Professional Services,9951508.291801436,712565.5175890869,769351.5777720846,56786.060182997724,9182156.714029351
TXN-00569,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,USD,1.0,9360208.878707375,803690.198058122,845130.2138783702,9360208.878707375,803690.198058122,845130.2138783702,41440.015820248285,5.156217647095329,8515078.664829005,0.9097103253965972,On Time,2025-09-16,0,,North America,Office & Facilities,9360208.878707375,803690.198058122,845130.2138783702,41440.015820248285,8515078.664829005
TXN-00570,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,USD,1.0,12195090.602647701,986841.4331703098,1033511.043159255,12195090.602647701,986841.4331703098,1033511.043159255,46669.60998894519,4.729190366380869,11161579.559488446,0.9152518766088652,On Time,2025-09-13,0,,North America,Software Licenses,12195090.602647701,986841.4331703098,1033511.043159255,46669.60998894519,11161579.559488446
TXN-00571,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,USD,1.0,11402380.771141335,725781.1412702039,735362.0285167015,11402380.771141335,725781.1412702039,735362.0285167015,9580.887246497674,1.3200793878069048,10667018.742624633,0.9355080273781197,On Time,2025-09-19,0,,North America,Marketing,11402380.771141335,725781.1412702039,735362.0285167015,9580.887246497674,10667018.742624633
TXN-00572,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,USD,1.0,11138872.50289414,1253414.5876659714,1198981.6249608085,11138872.50289414,1253414.5876659714,1198981.6249608085,-54432.96270516282,-4.342773990410021,9939890.877933333,0.8923605935296158,On Time,2025-09-15,0,,North America,Software Licenses,11138872.50289414,1253414.5876659714,1198981.6249608085,-54432.96270516282,9939890.877933333
TXN-00573,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Sales,CC-SALES,PC-GROWTH,510100,Payroll,USD,1.0,10736533.997242484,3261177.10018558,3360790.209386114,10736533.997242484,3261177.10018558,3360790.209386114,99613.10920053395,3.0545139420629863,7375743.78785637,0.6869762429617154,On Time,2025-09-24,0,,North America,Payroll,10736533.997242484,3261177.10018558,3360790.209386114,99613.10920053395,7375743.78785637
