Transaction ID,Date,Fiscal Year,Fiscal Period,Region,Country,Legal Entity,Business Unit,Department,Cost Center,Profit Center,GL Account,Cost Category,Cost Type,Line Type,Currency,FX Rate to USD,Revenue Local,Budget Local,Actual Local,Revenue USD,Budget USD,Actual USD,Variance USD,Variance %,Profit USD,Margin %,Anomaly Flag,Anomaly,Payment Status,Payment Due Date,Revenue,COGS,Gross Profit,Gross Margin %,EBITDA,EBITDA Margin %,D&A,EBIT,Interest / Finance Cost,EBT,Tax,PAT,PAT Margin %,Cash Inflow,Cash Outflow,Net Cash Flow,Opening Cash,Closing Cash,Account / Cost Category,Budget,Actual,Variance,Profit,Opex,Receivables,Inventory,Payables,Other Current Assets,Other Current Liabilities,Short-Term Debt,Long-Term Debt,Total Debt,Current Assets,Current Liabilities,Property Plant Equipment,Other Non-Current Assets,Total Assets,Total Liabilities,Total Equity,Working Capital,Net Debt,Net Working Capital,Balance Sheet Check
TXN-000529,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Engineering,CC-ENG,PC-TECH,510100,Payroll,COGS,Payroll,SGD,0.745,2008595.2068871064,521120.16360853147,504912.0095328209,1496403.429130894,388234.521888356,376159.4471019516,-12075.07478640438,-3.110252722419361,1120243.9820289423,74.86243082719854,0,Normal,On Time,2025-09-16,1496403.429130894,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,388234.521888356,376159.4471019516,-12075.07478640438,1120243.9820289423,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000530,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,COGS,Department Driver,SGD,0.745,2008595.2068871064,343280.2708923113,329103.3648705923,1496403.429130894,255743.8018147719,245182.0068285913,-10561.79498618064,-4.129834197831412,1251221.422302303,83.61524692769568,0,Normal,15 Days Late,2025-10-01,1496403.429130894,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Cloud Infrastructure,255743.8018147719,245182.0068285913,-10561.79498618064,1251221.422302303,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000531,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Finance,CC-FIN,PC-CORP,510100,Payroll,Opex,Payroll,SGD,0.745,642750.466203874,820998.9302438232,802760.2322793743,478849.0973218861,611644.2030316483,598056.3730481338,-13587.829983514428,-2.221525180189005,-119207.2757262477,-24.89453909236789,0,Normal,On Time,2025-09-16,478849.0973218861,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,611644.2030316483,598056.3730481338,-13587.829983514428,-119207.2757262477,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000532,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Finance,CC-FIN,PC-CORP,520200,Software Licenses,Opex,Department Driver,SGD,0.745,642750.466203874,496288.5215932373,491171.710295885,478849.0973218861,369734.9485869618,365922.9241704344,-3812.0244165275208,-1.0310154425747855,112926.17315145176,23.58283095510189,0,Normal,On Time,2025-09-16,478849.0973218861,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Software Licenses,369734.9485869618,365922.9241704344,-3812.0244165275208,112926.17315145176,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000533,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,HR,CC-HR,PC-CORP,510100,Payroll,Opex,Payroll,SGD,0.745,642750.466203874,667903.571992042,653507.2457786979,478849.0973218861,497588.1611340713,486862.8981051299,-10725.26302894139,-2.155449800995477,-8013.800783243787,-1.6735545348343526,0,Normal,On Time,2025-10-16,478849.0973218861,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,497588.1611340713,486862.8981051299,-10725.26302894139,-8013.800783243787,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000534,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,HR,CC-HR,PC-CORP,530100,Professional Services,Opex,Department Driver,SGD,0.745,642750.466203874,471942.4376007694,475101.14619143785,478849.0973218861,351597.1160125732,353950.3539126212,2353.237900048005,0.6692995456663112,124898.74340926488,26.0831113826465,0,Normal,On Time,2025-10-01,478849.0973218861,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Professional Services,351597.1160125732,353950.3539126212,2353.237900048005,124898.74340926488,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000535,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Sales,CC-SALES,PC-GROWTH,510100,Payroll,COGS,Payroll,SGD,0.745,1446188.548958717,2257487.379366143,2253865.1292013605,1077410.4689742438,1681828.097627777,1679129.5212550135,-2698.576372763091,-0.1604549464103638,-601719.0522807697,-55.84863611485421,0,Normal,On Time,2025-09-16,1077410.4689742438,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,1681828.097627777,1679129.5212550135,-2698.576372763091,-601719.0522807697,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000536,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Sales,CC-SALES,PC-GROWTH,540100,Travel,COGS,Department Driver,SGD,0.745,1446188.548958717,498641.1744909827,509354.82676210016,1077410.4689742438,371487.6749957821,379469.3459377646,7981.670941982478,2.14856951635693,697941.1230364792,64.77950076918772,0,Normal,On Time,2025-09-16,1077410.4689742438,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Travel,371487.6749957821,379469.3459377646,7981.670941982478,697941.1230364792,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000537,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Marketing,CC-MKT,PC-GROWTH,510100,Payroll,Opex,Payroll,SGD,0.745,964125.699305811,1162235.3641906774,1127939.3695309388,718273.6459828292,865865.3463220547,840314.8303005494,-25550.51602150536,-2.9508648348194737,-122041.18431772024,-16.990903815039555,0,Normal,On Time,2025-10-01,718273.6459828292,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,865865.3463220547,840314.8303005494,-25550.51602150536,-122041.18431772024,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000538,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,Opex,Department Driver,SGD,0.745,964125.699305811,671644.2765106078,637386.4961351323,718273.6459828292,500374.9860004028,474852.9396206736,-25522.046379729225,-5.100583980772509,243420.7063621556,33.88968921852588,0,Normal,On Time,2025-10-01,718273.6459828292,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Marketing,500374.9860004028,474852.9396206736,-25522.046379729225,243420.7063621556,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000539,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Operations,CC-OPS,PC-OPS,510100,Payroll,COGS,Payroll,SGD,0.745,964125.699305811,1427356.000568547,1426530.3416807929,718273.6459828292,1063380.2204235676,1062765.1045521908,-615.1158713769186,-0.0578453369324383,-344491.4585693616,-47.96103274790022,0,Normal,On Time,2025-10-16,718273.6459828292,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,1063380.2204235676,1062765.1045521908,-615.1158713769186,-344491.4585693616,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000540,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,COGS,Department Driver,SGD,0.745,964125.699305811,405206.9331373983,389363.9002954512,718273.6459828292,301879.1651873617,290076.1057201112,-11803.059467250529,-3.909862232434936,428197.5402627179,59.61481987506393,0,Normal,On Time,2025-09-16,718273.6459828292,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Office & Facilities,301879.1651873617,290076.1057201112,-11803.059467250529,428197.5402627179,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000541,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,IT,CC-IT,PC-TECH,510100,Payroll,COGS,Payroll,SGD,0.745,803438.0827548425,1246504.7376882494,1258558.6437505449,598561.3716523576,928646.0295777458,937626.189594156,8980.160016410138,0.9670164659502616,-339064.8179417984,-56.646625392112014,0,Normal,On Time,2025-10-16,598561.3716523576,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,928646.0295777458,937626.189594156,8980.160016410138,-339064.8179417984,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000542,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,IT,CC-IT,PC-TECH,520200,Software Licenses,COGS,Department Driver,SGD,0.745,803438.0827548425,670559.4942135079,659510.8222063223,598561.3716523576,499566.82318906335,491335.56254371017,-8231.260645353153,-1.6476796022617368,107225.80910864746,17.913920641528442,0,Normal,On Time,2025-10-16,598561.3716523576,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Software Licenses,499566.82318906335,491335.56254371017,-8231.260645353153,107225.80910864746,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000543,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Procurement,CC-PROC,PC-OPS,510100,Payroll,Opex,Payroll,SGD,0.745,562406.6579283898,542705.6806063846,723072.1284445958,418992.9601566504,404315.7320517566,538688.7356912239,134373.00363946735,33.23467107193005,-119695.77553457348,-28.56749084514985,1,High Spend / Statistical Anomaly,15 Days Late,2025-10-01,418992.9601566504,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,404315.7320517566,538688.7356912239,134373.00363946735,-119695.77553457348,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000544,2025-09-01,2025,2025-09,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Procurement,CC-PROC,PC-OPS,530100,Professional Services,Opex,Department Driver,SGD,0.745,562406.6579283898,412000.8971831408,411333.3766733648,418992.9601566504,306940.66840143985,306443.3656216568,-497.30277978304434,-0.162019188390062,112549.59453499358,26.86192973097072,0,Normal,15 Days Late,2025-10-16,418992.9601566504,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Professional Services,306940.66840143985,306443.3656216568,-497.30277978304434,112549.59453499358,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000545,2025-09-01,2025,2025-09,EMEA,Germany,FinSight Europe GmbH,EMEA,Engineering,CC-ENG,PC-TECH,510100,Payroll,COGS,Payroll,EUR,1.085,1861884.4509923568,529255.9649878145,520286.3228577295,2020144.629326707,574242.7220117787,564510.6603006364,-9732.061711142303,-1.6947644851374684,1455633.9690260706,72.05592846642956,0,Normal,On Time,2025-10-16,2020144.629326707,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,574242.7220117787,564510.6603006364,-9732.061711142303,1455633.9690260706,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000546,2025-09-01,2025,2025-09,EMEA,Germany,FinSight Europe GmbH,EMEA,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,COGS,Department Driver,EUR,1.085,1861884.4509923568,297305.53679532866,307424.3911669211,2020144.629326707,322576.5074229316,333555.46441610943,10978.956993177824,3.403520324802593,1686589.1649105975,83.48853544573787,0,Normal,7 Days Late,2025-09-16,2020144.629326707,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Cloud Infrastructure,322576.5074229316,333555.46441610943,10978.956993177824,1686589.1649105975,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000547,2025-09-01,2025,2025-09,EMEA,Germany,FinSight Europe GmbH,EMEA,Finance,CC-FIN,PC-CORP,510100,Payroll,Opex,Payroll,EUR,1.085,595803.0243175541,714355.8233658033,716195.639720393,646446.2813845462,775076.0683518966,777072.2690966264,1996.200744729916,0.2575490105086833,-130625.98771208024,-20.20678151822732,0,Normal,On Time,2025-10-01,646446.2813845462,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,775076.0683518966,777072.2690966264,1996.200744729916,-130625.98771208024,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000548,2025-09-01,2025,2025-09,EMEA,Germany,FinSight Europe GmbH,EMEA,Finance,CC-FIN,PC-CORP,520200,Software Licenses,Opex,Department Driver,EUR,1.085,595803.0243175541,487180.4961962165,472280.6601799966,646446.2813845462,528590.8383728949,512424.51629529626,-16166.32207759865,-3.058381058468914,134021.76508924994,20.732080754212816,0,Normal,7 Days Late,2025-10-01,646446.2813845462,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Software Licenses,528590.8383728949,512424.51629529626,-16166.32207759865,134021.76508924994,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000549,2025-09-01,2025,2025-09,EMEA,Germany,FinSight Europe GmbH,EMEA,HR,CC-HR,PC-CORP,510100,Payroll,Opex,Payroll,EUR,1.085,595803.0243175541,624075.2535461715,606131.2077800027,646446.2813845462,677121.650097596,657652.3604413029,-19469.289656293106,-2.8753016025239964,-11206.079056756687,-1.7334895999023652,0,Normal,On Time,2025-10-01,646446.2813845462,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,677121.650097596,657652.3604413029,-19469.289656293106,-11206.079056756687,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000550,2025-09-01,2025,2025-09,EMEA,Germany,FinSight Europe GmbH,EMEA,HR,CC-HR,PC-CORP,530100,Professional Services,Opex,Department Driver,EUR,1.085,595803.0243175541,430131.98655039776,421576.9901995447,646446.2813845462,466693.2054071816,457411.034366506,-9282.171040675505,-1.9889235440179536,189035.24701804025,29.24222050023525,0,Normal,On Time,2025-10-01,646446.2813845462,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Professional Services,466693.2054071816,457411.034366506,-9282.171040675505,189035.24701804025,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000551,2025-09-01,2025,2025-09,EMEA,Germany,FinSight Europe GmbH,EMEA,Sales,CC-SALES,PC-GROWTH,510100,Payroll,COGS,Payroll,EUR,1.085,1340556.8047144967,2343603.081988768,2296668.343868132,1454504.133115229,2542809.343957813,2491885.153096924,-50924.19086088926,-2.0026743641592555,-1037381.0199816952,-71.32197127276994,0,Normal,On Time,2025-10-16,1454504.133115229,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,2542809.343957813,2491885.153096924,-50924.19086088926,-1037381.0199816952,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000552,2025-09-01,2025,2025-09,EMEA,Germany,FinSight Europe GmbH,EMEA,Sales,CC-SALES,PC-GROWTH,540100,Travel,COGS,Department Driver,EUR,1.085,1340556.8047144967,540630.7435911733,531239.6872168804,1454504.133115229,586584.356796423,576395.0606303152,-10189.296166107715,-1.7370555569800106,878109.0724849137,60.37171380215995,0,Normal,On Time,2025-10-01,1454504.133115229,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Travel,586584.356796423,576395.0606303152,-10189.296166107715,878109.0724849137,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
TXN-000553,2025-09-01,2025,2025-09,EMEA,Germany,FinSight Europe GmbH,EMEA,Marketing,CC-MKT,PC-GROWTH,510100,Payroll,Opex,Payroll,EUR,1.085,893704.5364763312,1078958.6005424862,1081710.660308582,969669.4220768192,1170670.0815885975,1173656.0664348116,2985.984846214095,0.2550662986246405,-203986.64435799237,-21.036720320735466,0,Normal,On Time,2025-10-01,969669.4220768192,25324476.98750008,34531660.17773568,57.69109370090049,11231457.498449158,18.76408674259112,1670856.8495850072,9560600.64886415,545329.7186007093,9015270.93026344,2335793.3591561094,6679477.571107332,11.159219233724206,55585279.825829454,46469228.949022695,9116050.876806758,156211762.19761127,165327813.07441804,Payroll,1170670.0815885975,1173656.0664348116,2985.984846214095,-203986.64435799237,23300202.67928652,82650666.11309266,14986539.806301417,26642737.433424745,17956841.14957073,14365472.919656582,45000000.0,75000000.0,120000000.0,280921860.14338285,86008210.35308132,220000000.0,55000000.0,555921860.1433828,161008210.35308132,394913649.79030144,194913649.79030153,-45327813.07441804,70994468.48596933,0.0
